================================================================================
********************************************************************************
Backtracking Algorithm Detail result
********************************************************************************
================================================================================
Below is spreadsheet-like data. Copy and paste on excel or google spreadsheet.

Backtracking Algorithm Detail
NQueen	Time	SUCCESS/FAIL	Number of Trials
20	1048400	SUCCESS	35
20	1046740	SUCCESS	36
20	1046448	SUCCESS	37
20	1045617	SUCCESS	38
20	1045177	SUCCESS	39
20	1045936	SUCCESS	40
20	1045919	SUCCESS	41
20	1044759	SUCCESS	42
20	1046334	SUCCESS	43
20	1046683	SUCCESS	44
20	1045147	SUCCESS	45
20	1044597	SUCCESS	46
20	1046526	SUCCESS	47
20	1047319	SUCCESS	48
20	1045251	SUCCESS	49
20	1044507	SUCCESS	50
********************************************************************************
4	16	SUCCESS	1
4	7	SUCCESS	2
4	6	SUCCESS	3
4	5	SUCCESS	4
4	5	SUCCESS	5
4	5	SUCCESS	6
4	5	SUCCESS	7
4	5	SUCCESS	8
4	5	SUCCESS	9
4	5	SUCCESS	10
4	5	SUCCESS	11
4	5	SUCCESS	12
4	5	SUCCESS	13
4	5	SUCCESS	14
4	5	SUCCESS	15
4	4	SUCCESS	16
4	5	SUCCESS	17
4	5	SUCCESS	18
4	5	SUCCESS	19
4	5	SUCCESS	20
4	4	SUCCESS	21
4	5	SUCCESS	22
4	5	SUCCESS	23
4	5	SUCCESS	24
4	5	SUCCESS	25
4	5	SUCCESS	26
4	5	SUCCESS	27
4	5	SUCCESS	28
4	5	SUCCESS	29
4	5	SUCCESS	30
4	5	SUCCESS	31
4	5	SUCCESS	32
4	5	SUCCESS	33
4	4	SUCCESS	34
4	5	SUCCESS	35
4	4	SUCCESS	36
4	5	SUCCESS	37
4	5	SUCCESS	38
4	5	SUCCESS	39
4	5	SUCCESS	40
4	5	SUCCESS	41
4	5	SUCCESS	42
4	5	SUCCESS	43
4	5	SUCCESS	44
4	5	SUCCESS	45
4	5	SUCCESS	46
4	4	SUCCESS	47
4	5	SUCCESS	48
4	5	SUCCESS	49
4	5	SUCCESS	50
********************************************************************************
5	14	SUCCESS	1
5	6	SUCCESS	2
5	4	SUCCESS	3
5	4	SUCCESS	4
5	4	SUCCESS	5
5	4	SUCCESS	6
5	3	SUCCESS	7
5	4	SUCCESS	8
5	4	SUCCESS	9
5	4	SUCCESS	10
5	4	SUCCESS	11
5	4	SUCCESS	12
5	4	SUCCESS	13
5	4	SUCCESS	14
5	4	SUCCESS	15
5	4	SUCCESS	16
5	4	SUCCESS	17
5	4	SUCCESS	18
5	4	SUCCESS	19
5	3	SUCCESS	20
5	4	SUCCESS	21
5	4	SUCCESS	22
5	4	SUCCESS	23
5	4	SUCCESS	24
5	4	SUCCESS	25
5	4	SUCCESS	26
5	4	SUCCESS	27
5	4	SUCCESS	28
5	4	SUCCESS	29
5	4	SUCCESS	30
5	4	SUCCESS	31
5	3	SUCCESS	32
5	4	SUCCESS	33
5	4	SUCCESS	34
5	4	SUCCESS	35
5	4	SUCCESS	36
5	3	SUCCESS	37
5	4	SUCCESS	38
5	4	SUCCESS	39
5	4	SUCCESS	40
5	4	SUCCESS	41
5	4	SUCCESS	42
5	4	SUCCESS	43
5	3	SUCCESS	44
5	4	SUCCESS	45
5	4	SUCCESS	46
5	4	SUCCESS	47
5	4	SUCCESS	48
5	3	SUCCESS	49
5	4	SUCCESS	50
********************************************************************************
6	45	SUCCESS	1
6	29	SUCCESS	2
6	28	SUCCESS	3
6	27	SUCCESS	4
6	27	SUCCESS	5
6	27	SUCCESS	6
6	26	SUCCESS	7
6	26	SUCCESS	8
6	26	SUCCESS	9
6	27	SUCCESS	10
6	27	SUCCESS	11
6	27	SUCCESS	12
6	26	SUCCESS	13
6	26	SUCCESS	14
6	26	SUCCESS	15
6	26	SUCCESS	16
6	26	SUCCESS	17
6	25	SUCCESS	18
6	27	SUCCESS	19
6	27	SUCCESS	20
6	27	SUCCESS	21
6	27	SUCCESS	22
6	26	SUCCESS	23
6	27	SUCCESS	24
6	27	SUCCESS	25
6	26	SUCCESS	26
6	33	SUCCESS	27
6	27	SUCCESS	28
6	26	SUCCESS	29
6	27	SUCCESS	30
6	26	SUCCESS	31
6	26	SUCCESS	32
6	26	SUCCESS	33
6	27	SUCCESS	34
6	26	SUCCESS	35
6	26	SUCCESS	36
6	26	SUCCESS	37
6	27	SUCCESS	38
6	27	SUCCESS	39
6	26	SUCCESS	40
6	27	SUCCESS	41
6	27	SUCCESS	42
6	26	SUCCESS	43
6	26	SUCCESS	44
6	27	SUCCESS	45
6	27	SUCCESS	46
6	27	SUCCESS	47
6	26	SUCCESS	48
6	26	SUCCESS	49
6	26	SUCCESS	50
********************************************************************************
7	23	SUCCESS	1
7	11	SUCCESS	2
7	9	SUCCESS	3
7	9	SUCCESS	4
7	9	SUCCESS	5
7	9	SUCCESS	6
7	8	SUCCESS	7
7	9	SUCCESS	8
7	8	SUCCESS	9
7	9	SUCCESS	10
7	9	SUCCESS	11
7	8	SUCCESS	12
7	8	SUCCESS	13
7	9	SUCCESS	14
7	9	SUCCESS	15
7	8	SUCCESS	16
7	9	SUCCESS	17
7	9	SUCCESS	18
7	8	SUCCESS	19
7	9	SUCCESS	20
7	9	SUCCESS	21
7	9	SUCCESS	22
7	8	SUCCESS	23
7	9	SUCCESS	24
7	9	SUCCESS	25
7	8	SUCCESS	26
7	8	SUCCESS	27
7	9	SUCCESS	28
7	8	SUCCESS	29
7	8	SUCCESS	30
7	8	SUCCESS	31
7	9	SUCCESS	32
7	8	SUCCESS	33
7	8	SUCCESS	34
7	9	SUCCESS	35
7	9	SUCCESS	36
7	8	SUCCESS	37
7	8	SUCCESS	38
7	9	SUCCESS	39
7	8	SUCCESS	40
7	8	SUCCESS	41
7	9	SUCCESS	42
7	9	SUCCESS	43
7	8	SUCCESS	44
7	8	SUCCESS	45
7	8	SUCCESS	46
7	8	SUCCESS	47
7	9	SUCCESS	48
7	9	SUCCESS	49
7	8	SUCCESS	50
********************************************************************************
8	159	SUCCESS	1
8	135	SUCCESS	2
8	133	SUCCESS	3
8	133	SUCCESS	4
8	132	SUCCESS	5
8	137	SUCCESS	6
8	132	SUCCESS	7
8	130	SUCCESS	8
8	131	SUCCESS	9
8	130	SUCCESS	10
8	131	SUCCESS	11
8	130	SUCCESS	12
8	133	SUCCESS	13
8	130	SUCCESS	14
8	131	SUCCESS	15
8	129	SUCCESS	16
8	130	SUCCESS	17
8	130	SUCCESS	18
8	130	SUCCESS	19
8	130	SUCCESS	20
8	133	SUCCESS	21
8	129	SUCCESS	22
8	130	SUCCESS	23
8	130	SUCCESS	24
8	130	SUCCESS	25
8	130	SUCCESS	26
8	130	SUCCESS	27
8	135	SUCCESS	28
8	130	SUCCESS	29
8	129	SUCCESS	30
8	130	SUCCESS	31
8	130	SUCCESS	32
8	129	SUCCESS	33
8	130	SUCCESS	34
8	129	SUCCESS	35
8	132	SUCCESS	36
8	130	SUCCESS	37
8	130	SUCCESS	38
8	130	SUCCESS	39
8	131	SUCCESS	40
8	129	SUCCESS	41
8	131	SUCCESS	42
8	130	SUCCESS	43
8	132	SUCCESS	44
8	130	SUCCESS	45
8	131	SUCCESS	46
8	130	SUCCESS	47
8	131	SUCCESS	48
8	131	SUCCESS	49
8	129	SUCCESS	50
********************************************************************************
9	80	SUCCESS	1
9	56	SUCCESS	2
9	53	SUCCESS	3
9	53	SUCCESS	4
9	52	SUCCESS	5
9	52	SUCCESS	6
9	57	SUCCESS	7
9	53	SUCCESS	8
9	52	SUCCESS	9
9	52	SUCCESS	10
9	53	SUCCESS	11
9	51	SUCCESS	12
9	52	SUCCESS	13
9	52	SUCCESS	14
9	52	SUCCESS	15
9	52	SUCCESS	16
9	52	SUCCESS	17
9	52	SUCCESS	18
9	52	SUCCESS	19
9	51	SUCCESS	20
9	52	SUCCESS	21
9	52	SUCCESS	22
9	52	SUCCESS	23
9	52	SUCCESS	24
9	52	SUCCESS	25
9	54	SUCCESS	26
9	52	SUCCESS	27
9	52	SUCCESS	28
9	52	SUCCESS	29
9	52	SUCCESS	30
9	52	SUCCESS	31
9	52	SUCCESS	32
9	52	SUCCESS	33
9	52	SUCCESS	34
9	51	SUCCESS	35
9	52	SUCCESS	36
9	52	SUCCESS	37
9	52	SUCCESS	38
9	52	SUCCESS	39
9	52	SUCCESS	40
9	52	SUCCESS	41
9	52	SUCCESS	42
9	52	SUCCESS	43
9	54	SUCCESS	44
9	52	SUCCESS	45
9	52	SUCCESS	46
9	52	SUCCESS	47
9	52	SUCCESS	48
9	51	SUCCESS	49
9	52	SUCCESS	50
********************************************************************************
10	199	SUCCESS	1
10	167	SUCCESS	2
10	165	SUCCESS	3
10	163	SUCCESS	4
10	162	SUCCESS	5
10	167	SUCCESS	6
10	162	SUCCESS	7
10	162	SUCCESS	8
10	163	SUCCESS	9
10	162	SUCCESS	10
10	163	SUCCESS	11
10	164	SUCCESS	12
10	162	SUCCESS	13
10	162	SUCCESS	14
10	163	SUCCESS	15
10	162	SUCCESS	16
10	162	SUCCESS	17
10	164	SUCCESS	18
10	162	SUCCESS	19
10	161	SUCCESS	20
10	162	SUCCESS	21
10	162	SUCCESS	22
10	162	SUCCESS	23
10	166	SUCCESS	24
10	161	SUCCESS	25
10	161	SUCCESS	26
10	162	SUCCESS	27
10	164	SUCCESS	28
10	162	SUCCESS	29
10	164	SUCCESS	30
10	162	SUCCESS	31
10	163	SUCCESS	32
10	162	SUCCESS	33
10	162	SUCCESS	34
10	162	SUCCESS	35
10	162	SUCCESS	36
10	164	SUCCESS	37
10	161	SUCCESS	38
10	162	SUCCESS	39
10	161	SUCCESS	40
10	162	SUCCESS	41
10	161	SUCCESS	42
10	164	SUCCESS	43
10	161	SUCCESS	44
10	162	SUCCESS	45
10	163	SUCCESS	46
10	162	SUCCESS	47
10	162	SUCCESS	48
10	168	SUCCESS	49
10	163	SUCCESS	50
********************************************************************************
11	131	SUCCESS	1
11	99	SUCCESS	2
11	97	SUCCESS	3
11	96	SUCCESS	4
11	96	SUCCESS	5
11	95	SUCCESS	6
11	95	SUCCESS	7
11	94	SUCCESS	8
11	95	SUCCESS	9
11	99	SUCCESS	10
11	94	SUCCESS	11
11	95	SUCCESS	12
11	95	SUCCESS	13
11	95	SUCCESS	14
11	95	SUCCESS	15
11	95	SUCCESS	16
11	95	SUCCESS	17
11	94	SUCCESS	18
11	94	SUCCESS	19
11	97	SUCCESS	20
11	94	SUCCESS	21
11	95	SUCCESS	22
11	94	SUCCESS	23
11	95	SUCCESS	24
11	94	SUCCESS	25
11	94	SUCCESS	26
11	95	SUCCESS	27
11	95	SUCCESS	28
11	95	SUCCESS	29
11	94	SUCCESS	30
11	96	SUCCESS	31
11	94	SUCCESS	32
11	94	SUCCESS	33
11	94	SUCCESS	34
11	94	SUCCESS	35
11	95	SUCCESS	36
11	95	SUCCESS	37
11	94	SUCCESS	38
11	94	SUCCESS	39
11	94	SUCCESS	40
11	98	SUCCESS	41
11	94	SUCCESS	42
11	94	SUCCESS	43
11	94	SUCCESS	44
11	95	SUCCESS	45
11	94	SUCCESS	46
11	94	SUCCESS	47
11	94	SUCCESS	48
11	94	SUCCESS	49
11	94	SUCCESS	50
********************************************************************************
12	603	SUCCESS	1
12	570	SUCCESS	2
12	564	SUCCESS	3
12	562	SUCCESS	4
12	562	SUCCESS	5
12	561	SUCCESS	6
12	562	SUCCESS	7
12	559	SUCCESS	8
12	566	SUCCESS	9
12	563	SUCCESS	10
12	560	SUCCESS	11
12	562	SUCCESS	12
12	561	SUCCESS	13
12	564	SUCCESS	14
12	561	SUCCESS	15
12	563	SUCCESS	16
12	560	SUCCESS	17
12	562	SUCCESS	18
12	563	SUCCESS	19
12	558	SUCCESS	20
12	562	SUCCESS	21
12	561	SUCCESS	22
12	563	SUCCESS	23
12	560	SUCCESS	24
12	562	SUCCESS	25
12	562	SUCCESS	26
12	559	SUCCESS	27
12	561	SUCCESS	28
12	560	SUCCESS	29
12	563	SUCCESS	30
12	560	SUCCESS	31
12	562	SUCCESS	32
12	561	SUCCESS	33
12	562	SUCCESS	34
12	561	SUCCESS	35
12	560	SUCCESS	36
12	564	SUCCESS	37
12	559	SUCCESS	38
12	560	SUCCESS	39
12	560	SUCCESS	40
12	563	SUCCESS	41
12	562	SUCCESS	42
12	560	SUCCESS	43
12	563	SUCCESS	44
12	560	SUCCESS	45
12	563	SUCCESS	46
12	561	SUCCESS	47
12	562	SUCCESS	48
12	559	SUCCESS	49
12	563	SUCCESS	50
********************************************************************************
13	329	SUCCESS	1
13	275	SUCCESS	2
13	276	SUCCESS	3
13	274	SUCCESS	4
13	277	SUCCESS	5
13	275	SUCCESS	6
13	272	SUCCESS	7
13	275	SUCCESS	8
13	274	SUCCESS	9
13	273	SUCCESS	10
13	273	SUCCESS	11
13	278	SUCCESS	12
13	272	SUCCESS	13
13	274	SUCCESS	14
13	273	SUCCESS	15
13	274	SUCCESS	16
13	271	SUCCESS	17
13	272	SUCCESS	18
13	275	SUCCESS	19
13	272	SUCCESS	20
13	272	SUCCESS	21
13	272	SUCCESS	22
13	275	SUCCESS	23
13	273	SUCCESS	24
13	272	SUCCESS	25
13	273	SUCCESS	26
13	276	SUCCESS	27
13	273	SUCCESS	28
13	274	SUCCESS	29
13	275	SUCCESS	30
13	273	SUCCESS	31
13	273	SUCCESS	32
13	273	SUCCESS	33
13	275	SUCCESS	34
13	273	SUCCESS	35
13	272	SUCCESS	36
13	275	SUCCESS	37
13	273	SUCCESS	38
13	272	SUCCESS	39
13	272	SUCCESS	40
13	277	SUCCESS	41
13	273	SUCCESS	42
13	273	SUCCESS	43
13	272	SUCCESS	44
13	275	SUCCESS	45
13	273	SUCCESS	46
13	273	SUCCESS	47
13	275	SUCCESS	48
13	272	SUCCESS	49
13	273	SUCCESS	50
********************************************************************************
14	5411	SUCCESS	1
14	5371	SUCCESS	2
14	5375	SUCCESS	3
14	5372	SUCCESS	4
14	5368	SUCCESS	5
14	5371	SUCCESS	6
14	5368	SUCCESS	7
14	5370	SUCCESS	8
14	5367	SUCCESS	9
14	5364	SUCCESS	10
14	5369	SUCCESS	11
14	5369	SUCCESS	12
14	5365	SUCCESS	13
14	5370	SUCCESS	14
14	5368	SUCCESS	15
14	5370	SUCCESS	16
14	5369	SUCCESS	17
14	5366	SUCCESS	18
14	5368	SUCCESS	19
14	5367	SUCCESS	20
14	5366	SUCCESS	21
14	5360	SUCCESS	22
14	5365	SUCCESS	23
14	5367	SUCCESS	24
14	5370	SUCCESS	25
14	5367	SUCCESS	26
14	5366	SUCCESS	27
14	5366	SUCCESS	28
14	5367	SUCCESS	29
14	5367	SUCCESS	30
14	5368	SUCCESS	31
14	5382	SUCCESS	32
14	5365	SUCCESS	33
14	5379	SUCCESS	34
14	5375	SUCCESS	35
14	5366	SUCCESS	36
14	5367	SUCCESS	37
14	5366	SUCCESS	38
14	5366	SUCCESS	39
14	5367	SUCCESS	40
14	5367	SUCCESS	41
14	5363	SUCCESS	42
14	5371	SUCCESS	43
14	5364	SUCCESS	44
14	5364	SUCCESS	45
14	5366	SUCCESS	46
14	5365	SUCCESS	47
14	5368	SUCCESS	48
14	5368	SUCCESS	49
14	5363	SUCCESS	50
********************************************************************************
15	4443	SUCCESS	1
15	4376	SUCCESS	2
15	4377	SUCCESS	3
15	4374	SUCCESS	4
15	4370	SUCCESS	5
15	4372	SUCCESS	6
15	4369	SUCCESS	7
15	4371	SUCCESS	8
15	4369	SUCCESS	9
15	4368	SUCCESS	10
15	4373	SUCCESS	11
15	4371	SUCCESS	12
15	4371	SUCCESS	13
15	4370	SUCCESS	14
15	4372	SUCCESS	15
15	4366	SUCCESS	16
15	4369	SUCCESS	17
15	4365	SUCCESS	18
15	4369	SUCCESS	19
15	4369	SUCCESS	20
15	4369	SUCCESS	21
15	4369	SUCCESS	22
15	4368	SUCCESS	23
15	4369	SUCCESS	24
15	4368	SUCCESS	25
15	4367	SUCCESS	26
15	4368	SUCCESS	27
15	4370	SUCCESS	28
15	4367	SUCCESS	29
15	4367	SUCCESS	30
15	4369	SUCCESS	31
15	4372	SUCCESS	32
15	4366	SUCCESS	33
15	4367	SUCCESS	34
15	4368	SUCCESS	35
15	4373	SUCCESS	36
15	4369	SUCCESS	37
15	4368	SUCCESS	38
15	4367	SUCCESS	39
15	4368	SUCCESS	40
15	4370	SUCCESS	41
15	4365	SUCCESS	42
15	4369	SUCCESS	43
15	4372	SUCCESS	44
15	4369	SUCCESS	45
15	4369	SUCCESS	46
15	4368	SUCCESS	47
15	4367	SUCCESS	48
15	4366	SUCCESS	49
15	4363	SUCCESS	50
********************************************************************************
16	35476	SUCCESS	1
16	35352	SUCCESS	2
16	35351	SUCCESS	3
16	35345	SUCCESS	4
16	35397	SUCCESS	5
16	35414	SUCCESS	6
16	35427	SUCCESS	7
16	35418	SUCCESS	8
16	35413	SUCCESS	9
16	35424	SUCCESS	10
16	35397	SUCCESS	11
16	35422	SUCCESS	12
16	35428	SUCCESS	13
16	35421	SUCCESS	14
16	35390	SUCCESS	15
16	35420	SUCCESS	16
16	35422	SUCCESS	17
16	35420	SUCCESS	18
16	35440	SUCCESS	19
16	35459	SUCCESS	20
16	35432	SUCCESS	21
16	35415	SUCCESS	22
16	35430	SUCCESS	23
16	35414	SUCCESS	24
16	35401	SUCCESS	25
16	35394	SUCCESS	26
16	35403	SUCCESS	27
16	35415	SUCCESS	28
16	35409	SUCCESS	29
16	35420	SUCCESS	30
16	35424	SUCCESS	31
16	35433	SUCCESS	32
16	35409	SUCCESS	33
16	35426	SUCCESS	34
16	35422	SUCCESS	35
16	35412	SUCCESS	36
16	35396	SUCCESS	37
16	35448	SUCCESS	38
16	35441	SUCCESS	39
16	35397	SUCCESS	40
16	35417	SUCCESS	41
16	35418	SUCCESS	42
16	35416	SUCCESS	43
16	35411	SUCCESS	44
16	35404	SUCCESS	45
16	35432	SUCCESS	46
16	35432	SUCCESS	47
16	35400	SUCCESS	48
16	35392	SUCCESS	49
16	35408	SUCCESS	50
********************************************************************************
17	21004	SUCCESS	1
17	20910	SUCCESS	2
17	20906	SUCCESS	3
17	20907	SUCCESS	4
17	20903	SUCCESS	5
17	20902	SUCCESS	6
17	20895	SUCCESS	7
17	20993	SUCCESS	8
17	20942	SUCCESS	9
17	20902	SUCCESS	10
17	20914	SUCCESS	11
17	20903	SUCCESS	12
17	20932	SUCCESS	13
17	20930	SUCCESS	14
17	20940	SUCCESS	15
17	20936	SUCCESS	16
17	20940	SUCCESS	17
17	20942	SUCCESS	18
17	20936	SUCCESS	19
17	20944	SUCCESS	20
17	20935	SUCCESS	21
17	20946	SUCCESS	22
17	20928	SUCCESS	23
17	20937	SUCCESS	24
17	20930	SUCCESS	25
17	20940	SUCCESS	26
17	20949	SUCCESS	27
17	20947	SUCCESS	28
17	20938	SUCCESS	29
17	20933	SUCCESS	30
17	20928	SUCCESS	31
17	20932	SUCCESS	32
17	20947	SUCCESS	33
17	20941	SUCCESS	34
17	20919	SUCCESS	35
17	20937	SUCCESS	36
17	20939	SUCCESS	37
17	20930	SUCCESS	38
17	20928	SUCCESS	39
17	20933	SUCCESS	40
17	20937	SUCCESS	41
17	20945	SUCCESS	42
17	20928	SUCCESS	43
17	20929	SUCCESS	44
17	20930	SUCCESS	45
17	20926	SUCCESS	46
17	20946	SUCCESS	47
17	20920	SUCCESS	48
17	20940	SUCCESS	49
17	20931	SUCCESS	50
********************************************************************************
18	176565	SUCCESS	1
18	176624	SUCCESS	2
18	176599	SUCCESS	3
18	176596	SUCCESS	4
18	176642	SUCCESS	5
18	176580	SUCCESS	6
18	176571	SUCCESS	7
18	176625	SUCCESS	8
18	176594	SUCCESS	9
18	176681	SUCCESS	10
18	176636	SUCCESS	11
18	176659	SUCCESS	12
18	176722	SUCCESS	13
18	176596	SUCCESS	14
18	176594	SUCCESS	15
18	176721	SUCCESS	16
18	176609	SUCCESS	17
18	176603	SUCCESS	18
18	179006	SUCCESS	19
18	176436	SUCCESS	20
18	176378	SUCCESS	21
18	176684	SUCCESS	22
18	176627	SUCCESS	23
18	176670	SUCCESS	24
18	176513	SUCCESS	25
18	176382	SUCCESS	26
18	176584	SUCCESS	27
18	176614	SUCCESS	28
18	176591	SUCCESS	29
18	176622	SUCCESS	30
18	176634	SUCCESS	31
18	178309	SUCCESS	32
18	176543	SUCCESS	33
18	177164	SUCCESS	34
18	176680	SUCCESS	35
18	177230	SUCCESS	36
18	176418	SUCCESS	37
18	179108	SUCCESS	38
18	176659	SUCCESS	39
18	176611	SUCCESS	40
18	176589	SUCCESS	41
18	176548	SUCCESS	42
18	176558	SUCCESS	43
18	176918	SUCCESS	44
18	177242	SUCCESS	45
18	176553	SUCCESS	46
18	176818	SUCCESS	47
18	177117	SUCCESS	48
18	177204	SUCCESS	49
18	177675	SUCCESS	50
********************************************************************************
19	13014	SUCCESS	1
19	12879	SUCCESS	2
19	12901	SUCCESS	3
19	12908	SUCCESS	4
19	13006	SUCCESS	5
19	13052	SUCCESS	6
19	12883	SUCCESS	7
19	12928	SUCCESS	8
19	12889	SUCCESS	9
19	12909	SUCCESS	10
19	12904	SUCCESS	11
19	12899	SUCCESS	12
19	12887	SUCCESS	13
19	12881	SUCCESS	14
19	12879	SUCCESS	15
19	12900	SUCCESS	16
19	13001	SUCCESS	17
19	13032	SUCCESS	18
19	12917	SUCCESS	19
19	12924	SUCCESS	20
19	12942	SUCCESS	21
19	12984	SUCCESS	22
19	12999	SUCCESS	23
19	13007	SUCCESS	24
19	13025	SUCCESS	25
19	12912	SUCCESS	26
19	12919	SUCCESS	27
19	12826	SUCCESS	28
19	12804	SUCCESS	29
19	12820	SUCCESS	30
19	12874	SUCCESS	31
19	12863	SUCCESS	32
19	13942	SUCCESS	33
19	12863	SUCCESS	34
19	12943	SUCCESS	35
19	12966	SUCCESS	36
19	12805	SUCCESS	37
19	12998	SUCCESS	38
19	12869	SUCCESS	39
19	13071	SUCCESS	40
19	12852	SUCCESS	41
19	12970	SUCCESS	42
19	12812	SUCCESS	43
19	12850	SUCCESS	44
19	12891	SUCCESS	45
19	12813	SUCCESS	46
19	12891	SUCCESS	47
19	12837	SUCCESS	48
19	12884	SUCCESS	49
19	12900	SUCCESS	50
********************************************************************************
20	1046514	SUCCESS	1
20	1044014	SUCCESS	2
20	1045482	SUCCESS	3
20	1045221	SUCCESS	4
20	1044624	SUCCESS	5
20	1045937	SUCCESS	6
20	1047702	SUCCESS	7
20	1045264	SUCCESS	8
20	1046756	SUCCESS	9
20	1044382	SUCCESS	10
20	1044585	SUCCESS	11
20	1044714	SUCCESS	12
20	1045446	SUCCESS	13
20	1044766	SUCCESS	14
20	1045066	SUCCESS	15
20	1046253	SUCCESS	16
20	1047045	SUCCESS	17
20	1045516	SUCCESS	18
20	1045821	SUCCESS	19
20	1045103	SUCCESS	20
20	1046240	SUCCESS	21
20	1045978	SUCCESS	22
20	1043839	SUCCESS	23
20	1047126	SUCCESS	24
20	1046345	SUCCESS	25
20	1045692	SUCCESS	26
20	1046045	SUCCESS	27
20	1046264	SUCCESS	28
20	1045805	SUCCESS	29
20	1048169	SUCCESS	30
20	1046141	SUCCESS	31
20	1045531	SUCCESS	32
20	1046932	SUCCESS	33
20	1046030	SUCCESS	34
20	1046117	SUCCESS	35
20	1045317	SUCCESS	36
20	1044411	SUCCESS	37
20	1045472	SUCCESS	38
20	1045020	SUCCESS	39
20	1046518	SUCCESS	40
20	1045229	SUCCESS	41
20	1045569	SUCCESS	42
20	1045581	SUCCESS	43
20	1044438	SUCCESS	44
20	1044887	SUCCESS	45
20	1044846	SUCCESS	46
20	1044500	SUCCESS	47
20	1045967	SUCCESS	48
20	1045345	SUCCESS	49
20	1046267	SUCCESS	50
********************************************************************************
4	16	SUCCESS	1
4	6	SUCCESS	2
4	5	SUCCESS	3
4	5	SUCCESS	4
4	4	SUCCESS	5
4	5	SUCCESS	6
4	5	SUCCESS	7
4	5	SUCCESS	8
4	5	SUCCESS	9
4	5	SUCCESS	10
4	5	SUCCESS	11
4	4	SUCCESS	12
4	5	SUCCESS	13
4	5	SUCCESS	14
4	5	SUCCESS	15
4	5	SUCCESS	16
4	5	SUCCESS	17
4	5	SUCCESS	18
4	5	SUCCESS	19
4	5	SUCCESS	20
4	5	SUCCESS	21
4	5	SUCCESS	22
4	5	SUCCESS	23
4	5	SUCCESS	24
4	5	SUCCESS	25
4	5	SUCCESS	26
4	5	SUCCESS	27
4	5	SUCCESS	28
4	5	SUCCESS	29
4	5	SUCCESS	30
4	5	SUCCESS	31
4	5	SUCCESS	32
4	4	SUCCESS	33
4	5	SUCCESS	34
4	5	SUCCESS	35
4	5	SUCCESS	36
4	5	SUCCESS	37
4	5	SUCCESS	38
4	5	SUCCESS	39
4	5	SUCCESS	40
4	5	SUCCESS	41
4	4	SUCCESS	42
4	5	SUCCESS	43
4	4	SUCCESS	44
4	5	SUCCESS	45
4	4	SUCCESS	46
4	5	SUCCESS	47
4	5	SUCCESS	48
4	5	SUCCESS	49
4	4	SUCCESS	50
********************************************************************************
5	14	SUCCESS	1
5	6	SUCCESS	2
5	5	SUCCESS	3
5	4	SUCCESS	4
5	4	SUCCESS	5
5	4	SUCCESS	6
5	4	SUCCESS	7
5	4	SUCCESS	8
5	3	SUCCESS	9
5	4	SUCCESS	10
5	4	SUCCESS	11
5	4	SUCCESS	12
5	3	SUCCESS	13
5	4	SUCCESS	14
5	4	SUCCESS	15
5	4	SUCCESS	16
5	4	SUCCESS	17
5	4	SUCCESS	18
5	4	SUCCESS	19
5	4	SUCCESS	20
5	4	SUCCESS	21
5	3	SUCCESS	22
5	4	SUCCESS	23
5	3	SUCCESS	24
5	4	SUCCESS	25
5	4	SUCCESS	26
5	4	SUCCESS	27
5	4	SUCCESS	28
5	4	SUCCESS	29
5	4	SUCCESS	30
5	4	SUCCESS	31
5	3	SUCCESS	32
5	4	SUCCESS	33
5	3	SUCCESS	34
5	4	SUCCESS	35
5	4	SUCCESS	36
5	4	SUCCESS	37
5	4	SUCCESS	38
5	4	SUCCESS	39
5	4	SUCCESS	40
5	3	SUCCESS	41
5	4	SUCCESS	42
5	4	SUCCESS	43
5	4	SUCCESS	44
5	4	SUCCESS	45
5	3	SUCCESS	46
5	4	SUCCESS	47
5	4	SUCCESS	48
5	4	SUCCESS	49
5	4	SUCCESS	50
********************************************************************************
6	46	SUCCESS	1
6	29	SUCCESS	2
6	28	SUCCESS	3
6	27	SUCCESS	4
6	26	SUCCESS	5
6	26	SUCCESS	6
6	27	SUCCESS	7
6	27	SUCCESS	8
6	27	SUCCESS	9
6	27	SUCCESS	10
6	26	SUCCESS	11
6	26	SUCCESS	12
6	27	SUCCESS	13
6	27	SUCCESS	14
6	26	SUCCESS	15
6	27	SUCCESS	16
6	26	SUCCESS	17
6	26	SUCCESS	18
6	26	SUCCESS	19
6	26	SUCCESS	20
6	26	SUCCESS	21
6	27	SUCCESS	22
6	31	SUCCESS	23
6	27	SUCCESS	24
6	27	SUCCESS	25
6	26	SUCCESS	26
6	26	SUCCESS	27
6	26	SUCCESS	28
6	26	SUCCESS	29
6	26	SUCCESS	30
6	26	SUCCESS	31
6	26	SUCCESS	32
6	26	SUCCESS	33
6	26	SUCCESS	34
6	26	SUCCESS	35
6	26	SUCCESS	36
6	26	SUCCESS	37
6	26	SUCCESS	38
6	26	SUCCESS	39
6	25	SUCCESS	40
6	26	SUCCESS	41
6	26	SUCCESS	42
6	26	SUCCESS	43
6	26	SUCCESS	44
6	26	SUCCESS	45
6	27	SUCCESS	46
6	26	SUCCESS	47
6	26	SUCCESS	48
6	26	SUCCESS	49
6	26	SUCCESS	50
********************************************************************************
7	25	SUCCESS	1
7	11	SUCCESS	2
7	9	SUCCESS	3
7	8	SUCCESS	4
7	8	SUCCESS	5
